ChpVrsNdx,NumWrd,nPilcrow,PText,RText,TText
4610,39,0,"","","w w w w w w w w, w, w w w w w, w w, w w w w w w w, w w w w w w w, w w w w w w w w w."
4611,40,0,"","","w w w w w w w w w w w w w w, w w w w w w w w w w w, w w w w w w w w w w w w w w w."
4612,30,0,"","","w w w w w w w, w, w w w w, w w, w w w w w w w w, w w w w w w w w."
4613,13,0,"","","w w w w w w w, w w w w w w."
4614,27,0,"","","w w w w w w w, w w w w w w w w w: w w w w w w w w w w w."
4615,35,0,"","","w w w w w w, w w w, w w w w w w w: w w w w w w, w w w w, w w w w, w w w w w."
4616,30,0,"","","w w w w w w w w, w, w w, w w; w w w w w w w w: w w Twt w w w w w w."
4617,31,0,"","","w w w w w w, w w w w w w w w w, w w w, w w w w, w w w w w w w w w,"
4618,27,0,"","","w w w w w w w w w, w, w, w, w w w w, w w w! w w w w w w w w."
4619,20,0,"","","w w w w w w w w w w w w; w w w w w w w w:"
4620,46,0,"","","w w w w, w w, w w w, w w w, w w w, w w, w w, w w, w w w w, w w w w w w, w w w w w w w w, w w w, w w, w w,"
4621,31,0,"","","w w, w w, w w, w w, w w, w w, w w w, w w, w w, w w, w w, w w, w w, w w w w."
4622,33,0,"","","w w w w w w w w w w w w, w w w w w w w w w w w w, w w w w w w w w w."
4623,24,0,"","","w w w w w, w w w w w w, w w w w w w w w w w, w w w,"
4624,26,0,"","","w w, w, w, w w w, w w w w w w, w w, w w, w w w w, w w w, w w!"
4625,32,0,"","","w w w w w w w w w w w. w w w, w w w w w w, w w, w w w w w w w, w w w,"
4626,19,0,"","","w w w w w w w w w w, w, w Tw wt w w w w w!"
4627,42,0,"","","w w w w w w w, w w, w w w, w, w, w, w w w, w w w w w w w w w w w w w w w w! w w w w w w w w."
4628,18,0,"","","w w w, Twt w, w Twt w w w w; w w w w w w w."
4629,38,0,"","","w w w w w w w w w w w w, w w Twt w w w, w, w w w w w w w w w w w, w w w w w w w w."
4630,51,0,"","","w w w w w, w w, w w w, w w, w w w w w w w w w; w w w, w w w Tw wt, w w w w w w w; w w w w w w w w w w w w w w w;"
4631,51,0,"","","w w w w w w w w w w w w w w; w w w w w w w w w w w w w w w w w w w: w w w w w w w w w w; w w w w w w w w."
4632,21,0,"","","w w w w w w w w w, w w w, w w w w w w w w w."
4865,28,0,"","","w w w w w w w w w w w w w w, w, w; w, w w, w w, w w, w w w w w:"
4866,33,0,"","","w w w w Twt w w: w w w w w w w, w w w w w w w w, w w w w w w w w w w w."
4867,14,0,"","","w w w w, w. w w w w w w w w w."
4868,23,0,"","","w w w w w w w w w w w w w w w w w w w w, w, w; w."
4869,25,0,"","","w w w w w w w w, w, w w w, w w w w, w w w w w, w w w w."
4870,34,0,"","","w w w w w w w w w w w w, w w w w w w w, w w w w w w w, w, w: w w w w w w."
4871,26,0,"","","w w w w w w, w w w w w: w w w w w w w w, w w w w w w w."
4872,25,0,"","","w w w w w w w w w w w w w, w w w: w w w w w w w w w."
4873,31,0,"","","w w w w w, w, w Twt w w w w w w w w w w w. w w w w w, w w w w w w w."
4874,45,0,"","","w w w w w w w w w. w w w w w, w Tw w wt w: w w w w, w w w w w w w w w w: w w: w w w w w w w w w w."
4875,30,0,"","","w w w w w, w w w w w; w w w w w w Twt w w w w, w w w w w w w w w."
4876,28,0,"","","w w Twt w w w w w, w w w w Twt w w; w w w w w w, w w w w, w w w."
4877,19,0,"","","w w Twt w w w w w w w: w w w w w w w w w."
4878,19,0,"","","w w w Tw wt w w w w w w w, w w w w, w w w."
4879,40,0,"","","w w w w w w w w w, w w w w w w w w: w w w w w w w w w w: w w w w w w w w w w w w w."
4880,20,0,"","","w w w w Twt w w w w w w w w, w w w, w w w w."
4881,40,3,"","","w w w w w w w w w; w w w w w w w, w w w w w w w w w w w w, w w w w w w w w w w w w;"
4882,45,0,"","","w w w w w w w w, w w w w w, w w w w w w, w w w w w, w w w w w w w, w w w w w Tw, wt w w w, w w w w."
4883,30,0,"","","w w w w w, w w w w w w, w w w, w w w w w w w w w w w w, w w w w."
4884,48,0,"","","w w w w w, w w w w w w w w w w w, w w w w w w w w w w w w w, w w w w w w. w w w w w w w w w w w w w."
4885,31,0,"","","w w w w w w w w w w w w w w w, w Twt w w w w w: w w w w w w w w w."
5121,23,0,"","","w w w w w w w w w, w w w w w w w w w w w w w w."
5122,22,0,"","","w w w w w w w, w w w, w w w w, w w, w w w w w w,"
5123,42,0,"","","w w w w w w w, w w w w, w w w w w w, w w w w w w w w, w w w w w w w: w w w w w w w w w w."
5124,68,0,"","","w w w w, w w w w w, w w w w w w: w Tw wt w w w w w w w w w w w w, w w w w w w, w w w w w w w, w w w, w w w Twt w w w w, w w w w; w w w w w w w w w w."
5125,20,0,"","","w w w w w w w w w w w w w w w. w Twt w w w."
5126,38,0,"","","w w w Twt w w w w w w w w: w w w w w w w w, w w w w w w w w w w, w w w w w w w w."
5127,15,0,"","","w w w w w w w, w w w w w w w w,"
5128,37,0,"","","w w w w w w w w w w w w w w w w w, w w w, w w w w w w: w w w w Twt w w w w w w."
5129,34,0,"","","w w w w w w w w w w, w w w w w w w w, w w w w: w w w w w w w w w, w w w."
5130,34,0,"","","w w w w w w w w w w w w w w w, w w w w w w w Twt, w w w w w w w w w w w."
5131,31,3,"","","w w w w w w w, w w w w w w, w w w w w w w w w w; w w w w w w w w."
5132,46,0,"","","w w w w w, w w w, w w w; w w w w w: w w w w w, w w Tw wt w w: w w w w w w w w w w w w w w w, w w w w."
5133,33,0,"","","w w w w w w w w w w w; w w w w w w w w w w w w: w w w w w w w w w w."
5134,16,0,"","","w w w w w w w w w w w. w w w w w."
5135,18,0,"","","w w w w w w w w w w w w w w w w w w."
5377,27,0,"","","w w w w w w w w w w: w w w w w w w w w w w; w w w w w w."
5378,24,0,"","","w w w w w w w, w w, w w w w w w w, w w w w w w w w."
5379,41,0,"","","w w w w w w w w w w, w, w w w w Twt w w, w w w w w w, w w w w w w, w w w w w w w, Tw wt w w."
5380,35,0,"","","w w w w w w w w w w; w w w w w w w, w w, w w, w w w w w w w: w w w w w w w."
5381,27,0,"","","w w w w w w w w, w, w w w w w. w w w w w, w: w w w w w w w."
5382,35,0,"","","w w w w w, w w w. w w w w w, w w w w w. w w w w w w w w w w w w w w w w w."
5383,19,0,"","","w w w w w w w; w w w w w w, w w w w w w."
5384,37,0,"","","w w w, w w, w w w, w w, w w, w w, w w, w w w, w w w w w w w w w w w w w: w w w w w."
5385,37,3,"","","w w w w w w w w w w w w w w w w w w w w w, w w w w, w, w w, w w w w w w, w w w."
5386,29,0,"","","w w w w w w w w w w w w w w, w w w w w w, w w w, w w w w w w,"
5387,23,0,"","","w w w w w: w w w Twt w w w w w w, w w w w w, w w w;"
5388,34,0,"","","w w w w w w w, Twt w w w, w w w w w w, w w w w, w w Tw wt w w w w w w w w w:"
5389,21,0,"","","w w w w w; w w w w w; w w w w w; w w w w w w."
5390,21,0,"","","w w w w w w w w w, w w w w w w w w w w w w."
5391,22,0,"","","w w w w w w w w w w w w w w, w w w w, w w w w."
5392,37,0,"","","w w w w w, w w w w w w w w w: w w w w w w w w, w w w. w w w w w w w w w w w w."
5393,25,0,"","","w w w w w w, w w Twt w Twt w w, Tw wt w w w w w, w w, w w w."
5394,21,0,"","","w w w w w w w w w Twt w: w w w Twt w w, w w w w."
5395,33,0,"","","w w w w w w w w w Twt w w w w w w w. w w w Twt w; w w, w; w w, w w; w w, w w;"
5396,28,0,"","","w w, w; w w, w; w w, w; w w, w; w w, w w; w w, w w; w w, w w; w w, w w."
5397,28,0,"","","w w w w Twt w w; w w w w w w w: w w w w w w Twt w w, w w w w w."
5398,19,0,"","","w w w w w w: w w w w w w w w w w w w w."
5399,32,0,"","","w w w w w w w w w, w w w w, w w w w: w w w w w w w w, w w w Twt w w w."
5400,29,0,"","","w w w w w w w w w w w w w w w: w w w w w w w w w w w w w w."
5401,20,0,"","","w w w w w w w w w w w w w: w w w w w w w."
5402,13,0,"","","w w w w w w w w w w w w w."
5403,32,0,"","","w w w w w w w w w w w w w, w Twt w w, w Twt w w: w w w w w w w w w w w."
5633,25,0,"","","w w w w w w w w w w w, w w w, w w w w w w w w w w w."
5634,46,0,"","","w w w w w w w w, w w w w w w w, Tw wt w w w w, w w w Tw wt w, Twt w w w w w: w w w w w w Twt w w w w w w."
5635,26,0,"","","w w w w w w w: w w w w w w w w w w w w w; w w w w w w:"
5636,14,0,"","","w w w w w w; w w w Tw wt w w w."
5637,32,0,"","","w w w w w w w; w w w w w, w w w w w; w w w w w w w: w w w w w w w w."
5638,34,3,"","","w w w w w, w w Twt w w w: w w w w w w w w w w w w w w w w w w w w w w w."
5639,17,0,"","","Jw, w w w: w Twt w w w w w w w w w w w.j"
5640,32,0,"","","w w w w w w, w w Twt. w w w w w w w, w w w w w w w w w w w w w w w w."
5641,33,0,"","","w w w w w, w Tw w wt w: w w w w w, w w w w w w, w w w w w w w w w w: w w."
5642,21,0,"","","w w w w w, w w w w w w w w w w: w w w w w w."
5643,39,0,"","","w w w w, w w w w w: w w w w w, w w w w w: w w w w w, w w w w w: w w w w w, w w w w w."
5644,21,0,"","","Jw, w, w w w; w w w Twt w w, w w w w w w w w w w.j"
5645,15,0,"","","Jw w w w w, w w w w w, w w w w w.j"
5646,27,0,"","","w Twt w w w w w, w w w w w w w w w w, w w w w w w w w w w."
5647,19,0,"","","w w Twt w, w w, w w, w w, w w, w w w w w w w."
5648,30,0,"","","Jw w w w w w w w w w w w w w w. w w w w w w w w w, Twt w w w w w.j"
5649,33,0,"","","w w w w w w w, w. w w w w w w, w. w w w w w w w. w w w, w w w w w w w w."
5650,37,3,"","","w w w w w w w w w w w w w w w w, w w w w w w w w, w w w w w w w w w w w w w:"
5651,44,0,"","","w w w w w w w w w w w w w w w w, w w w w w w w w w w w w, w w w w w w, w Twt w w w w w w w w."
5652,16,0,"","","w w w w w w, Jw w w w.j w. w w, w, w w."
5653,12,0,"","","w w w w w w w Twt w w w. w."
