ChpVrsNdx,NumWrd,nPilcrow,PText,RText,TText
4102,18,0,"","","w w w w w w w: w w w w w w Dwd Twt w w w."
4103,18,0,"","","w w w w w w Dwd, w w w w w w w w w w w."
4104,11,0,"","","w Twt w w w w w w w w w."
4105,12,0,"","","w w w w w w: w w Dwd w w w."
4106,16,0,"","","w w w Twt w w w w w w: w w w w w w."
4107,17,0,"","","w w w w w Twt w Dwd: w w w w w w Twt w w."
4108,16,0,"","","Tw wt w w w w w w w: w w w w w w w."
4109,14,0,"","","w w Twt w w w w; w w w w w w w."
4110,17,3,"","","w w w w w Tw wt w w w: w w w w w w w."
4111,20,0,"","","w w w w w w w Twt w; w w w Twt w w w w w w w."
4112,20,0,"","","w w w Tw wt w w w w w! w w w w w w w w w w!"
4113,18,0,"","","w w w w w Twt w w w w: w w w w w w w w."
4114,11,0,"","","w Twt w w, w w w w w w w."
4115,20,0,"","","w Tw w w wt w w w w w w w, w w w w w w w w."
4116,18,0,"","","w w w w w w w w w: w w w w w Dwd, w Twt w."
4117,16,0,"","","w w w w w w w w: w w w w w w w w."
4118,18,0,"","","w Twt w w w w w w w w w: w w w w w Twt w."
4119,14,0,"","","w w w w w w w w, w w w w w w."
4120,15,0,"","","w w Tw wt w w, w w w w, w w w w w."
4121,19,0,"","","w w w w w w w w w w, w w w w Twt w w w w."
4122,13,0,"","","w w w w w w; w w w w w w w."
4123,16,3,"","","w w w w w w: w w w w Tw wt w w w w."
4124,11,0,"","","w w w w w: w w w w w w."
4125,16,3,"","","w w w w w w, w w w w w w Tw wt w w."
4126,16,0,"","","w w w w w w w w: w w w w w w w w."
4127,17,0,"","","w w w Twt w w w w, Twt w w w w w w w w."
4128,23,0,"","","Tw w wt w w w Twt w w w w; w w w w w w w w w w w w."
4129,16,0,"","","w w w w w w w; w w w w w Twt w w Dwd."
4353,16,0,"","","w Twt w w w, w w w, w w w w w w Twt w."
4354,22,0,"","","w w w w w w w w w w w w, w w w w w w w w w w."
4355,17,0,"","","w w w Twt w w, w w w w w: w w Dwd w w w."
4356,17,0,"","","w w w w w w w w; Twt w w w w w w w w."
4357,18,0,"","","w w w w w w w: Twt w w w w w w w w w w."
4358,16,0,"","","w w Twt w w w w w; w w w w w Twt w w."
4359,13,0,"","","w w w w w w: w w w w w w w."
4360,20,0,"","","w w Tw wt w w w w w w w w w w w: w w w, w w."
4361,16,0,"","","w w w w w w w; w w w w w w w Twt w."
4362,15,0,"","","w w w w w w w w w w w w w w w."
4363,15,0,"","","w w Twt w w w: w w w w w w w w w."
4364,17,0,"","","w w w w w w w w w w, w w w w w w w."
4365,12,0,"","","w w w w w, w w w w w w w."
4366,20,0,"","","w w w w Tw wt w w w w w: w w w w, w w w w w."
4367,19,0,"","","w w w w w, w w w w w w, w w w Twt w w w Dwd."
4368,21,0,"","","w Tw wt w w w w w w w w w w w, w Tw wt w w Tw wt?"
4369,13,0,"","","w w w w w w, w w w w w w w."
4370,16,0,"","","w w w w w w w, Twt w w w w w w w w."
4371,14,0,"","","w w w w w w: Twt w w w w w w w."
4372,19,0,"","","w w w w w w w w w: w w w w w w w w w w."
4373,19,0,"","","w w w w w Tw wt w w w: w w w w w w w w w."
4374,15,0,"","","w w w w w Twt w w: w w w w w w w."
4375,16,0,"","","w w Twt w w w w w w w w w w w w w."
4376,20,0,"","","w Twt w w w w w; w w w w w w Twt w w w w w w."
4377,16,0,"","","w w w Twt w w w w w, w w w w w w w."
4378,14,0,"","","w w w w w Twt w w, Twt w w w w w."
4379,17,3,"","","w w w w w w w: Twt w w w w w w w w w."
4380,23,0,"","","w w w, w w w w w, w w w: Twt w w w w w Tw wt w w w w."
4609,13,0,"","","w w w w, w w w, w Twt w w w w."
4610,14,0,"","","w w w w w w w, w w w w w w w."
4611,12,0,"","","w w w w, Twt w w w, w w w w."
4612,19,0,"","","w w w w w w Tw wt w w, Twt w w w w Twt w w w."
4613,17,0,"","","Tw wt w w w w w w w w w, w w w w w w."
4614,12,3,"","","w w w w w w, w w w w w w."
4615,15,0,"","","w w w Twt w w, w w w Twt w w w w w."
4616,19,0,"","","w w w w w Twt w w, w w w w w w w w w w w."
4617,17,0,"","","w w w w w w w w w w w w w w w w w."
4618,17,0,"","","w w w w Dwd Twt w w w: w w w w w, w w w."
4619,17,0,"","","w w w w Twt w w w, w w w w w w w w w."
4620,13,0,"","","w w w w w w w w, w w w Twt w."
4621,16,0,"","","w w w w w w w w Twt, w Twt w w w w w."
4622,16,0,"","","w w w w w w w w w; w w w w w w w?"
4623,15,0,"","","w w w w w w w; w w w w w w w w."
4624,13,0,"","","w w w w w w w, w w w w w w."
4625,17,0,"","","Tw w wt w w w w w Twt w; w w w w w w w."
4626,11,0,"","","w w w w w w, w w w w w."
4627,22,0,"","","w w w Tw w w w wt w w w w: w Twt w Twt w w w w w w."
4628,23,0,"","","w w w w w w w w w w w w; Twt w w w w w w w w w w."
4629,20,0,"","","w w w Twt w w w w w w: w w w w w w w w w w."
4630,14,0,"","","Twt w w w w w w Twt, w w w w w Dwd."
4631,9,0,"","","w w w w; w w w w w."
4632,20,0,"","","w w Tw wt w w w w w: w w w w w Twt w w w w w."
4865,21,0,"","","w Twt w w w w w w w, w Tw w wt w w w w, w w w w."
4866,19,0,"","","w, Twt w w Twt w w, Tw wt w w; w w w w w Twt w w."
4867,14,0,"","","w w w w w w w: w w w w w w Dwd."
4868,12,0,"","","w w w w; w w w w w w w w."
4869,15,0,"","","w w w w w w w, w Tw wt w w w w w."
4870,19,3,"","","w w w w w w w w: w w w Twt w w w w w w w."
4871,30,0,"","","w w w w w w w w w: w w w w w w w w w w? w w Tw wt w, Twt w Twt w Tw wt."
4872,15,0,"","","w w w w w w w w: w w w w w w w."
4873,14,0,"","","w w w w w w w, w Tw wt w w w w."
4874,17,0,"","","w w w w w w w; w w w w w w w w w w."
4875,18,0,"","","w w w w w w w w; w Tw wt w w w w w w w."
4876,19,0,"","","w w w Twt w w w w w w; w w w Twt w w w w w."
4877,19,0,"","","w w w Twt w w w w w: w w w w w w Twt w w w."
4878,16,0,"","","w w w Twt w w w w: w w w w Twt w w Dwd."
4879,13,0,"","","w w w w w w; w w w w w w w."
4880,17,0,"","","w w w w w w w w w; Twt w w w w w w w."
4881,22,0,"","","w w w w w w w w w w Dwd; w w w w w w w w w w w."
4882,16,0,"","","w w w w w w w, w w w w w w w w w."
4883,19,0,"","","w w w w w w w w: w w w w Twt, w w w w w w."
4884,14,0,"","","w w, w w w, w w w w w w w w w."
4885,17,0,"","","Tw wt w w w w w w; w w w w w Dwd, w w w."
4886,17,0,"","","w w w w w Twt w w: w w w w Twt w w w w."
4887,23,0,"","","w w w w Dwd Twt w w: w Tw w w wt w w w; w w w w w w w."
4888,21,0,"","","w w Twt w w w w Twt w, w w w w w w w w w w w w."
4889,19,0,"","","w w w, w w w w w: w w w w w w, Twt w w w w."
4890,19,0,"","","w w w Twt w, Twt w w Twt w, Twt w w w w w, w w w."
4891,16,0,"","","w, w w, w w w w Tw wt w w w w w w w."
4892,13,0,"","","w w w w w: w w w w w w w w."
4893,12,0,"","","w w w w w, w w w w w w w."
5121,16,0,"","","w Twt w w, w w Twt w: w w w w w w w w."
5122,22,0,"","","w w w w w Twt w w w w w w: Twt w w w w w Twt w w w."
5123,17,0,"","","Tw wt w w w w w w w w w: w w w w w w."
5124,19,0,"","","w w w w w w w w w w; Twt w w w w w, w Twt w."
5125,19,0,"","","w w w w w w Tw wt w w; w w w w w w w w w."
5126,16,0,"","","w w w w w w w w w: w w w w w w w?"
5127,13,0,"","","w w Twt w w w w: w w Twt w w w."
5128,16,0,"","","w w w w w w w w w w w w w w w w."
5129,15,0,"","","w w w, w w w w w w, w w w w w w?"
5130,14,0,"","","w w, Twt w w, w w w Twt w w w w Dwd."
5131,18,0,"","","w w w w w w w w, w w w Twt w, w w Tw wt w."
5132,15,0,"","","w w w, w w w w, w Dwd w w w w w w."
5133,18,0,"","","w w w, w w w w w; w w w, Twt w w w w w w."
5134,19,0,"","","Tw wt w, Tw wt w, w w w: w w w w w w w, w w w."
5135,17,0,"","","w w w, w w w w w: w w w w w Twt w w w."
5136,19,0,"","","w w w w w w Twt w w: w w w w w w w w w w."
5137,17,0,"","","w w w Twt w w w w; w w w w w w w w w."
5138,12,0,"","","Twt w w w w w: w w w w w w."
5139,19,0,"","","w w w w Twt w w w w: w w w w w w w w w w."
5140,16,0,"","","w w w w w w w, w w w w w w w w w."
5141,17,0,"","","w w Tw wt w w w w w; w w w w w w w w."
5142,17,0,"","","w w w, w w w w; Twt w w w Dwd, w w w w w."
5143,15,0,"","","w w Twt w w w w Dwd; w w w w Twt w w."
5144,15,0,"","","w w Twt w w Dwd; w w w w w w w w w?"
5145,19,0,"","","Tw wt w w w w w Twt w Tw w wt w, w w w w w w."
5146,12,0,"","","w w w w w w, w w w w w w."
5147,18,0,"","","w w w w Twt w w w w Dwd, w w w w w w w w."
5148,13,0,"","","w w w w w w: w w w w w w w."
5149,18,0,"","","w w w w w Twt w w: w w w w w w Twt w w w."
5150,17,0,"","","w w w w w w w w: w Twt w w w w w w w."
5377,21,0,"","","w w w Twt w w w w w Dwd, Twt w w w w: w w w w w w."
5378,17,0,"","","w w w w w Twt w w w w w: w w Dwd w w w."
5379,13,0,"","","w w w w w Twt w w w w Dwd w w."
5380,15,0,"","","w w w, w w w w, Twt w w w w w, Twt w."
5381,19,0,"","","w w w w w Twt w w w; w w w w Tw wt w w w w."
5382,20,0,"","","w w w w w w w w Twt w w w w w w w w w w w."
5383,14,0,"","","w w w w w w w w; w w w w w w."
5384,17,0,"","","w w w w Twt w w w: w Tw wt w w, w w Twt w."
5385,20,0,"","","Tw wt w w w w w w w w w, w w w w w w w w w."
5386,15,0,"","","w w w w w w w: w w w w w w w w."
5387,19,0,"","","w w w w w, w w w w w: w w w w w w, w w w."
5388,18,0,"","","w w Twt w w w w w w w: Tw wt w w w w Twt w."
5389,20,0,"","","w w w w w w w w w w, w w w w w, w w w w w."
5390,14,0,"","","w w w w w w: w w w w w w w w."
5391,18,0,"","","Tw wt w w w w w w w: w w Tw wt w w w w w."
5392,18,0,"","","w w w w w w w w w w w w w w w w w w."
5393,19,0,"","","w w w w Tw wt w w w: w w w w w w w w w w."
5394,15,0,"","","w w Tw wt w w w w w, w w w w w w."
5395,16,0,"","","Tw wt w w w w w w, w w w w w w w w."
5396,21,0,"","","Tw wt w w w w w w w w w w w w; w w w w w w w."
5397,12,0,"","","w w w w w w w w w, w, w w."
5398,18,0,"","","w w Twt w w w w w w, w w w w w w w w w."
5399,12,0,"","","w w w w w w w w w w w w."
5400,12,0,"","","w Twt w w Twt w w, w w w w w."
5401,13,3,"","","w w w w w w w; w w w w w w."
5402,14,0,"","","w w w w w w w: w w w w w w w."
5403,18,0,"","","w w w w w Twt w: w w w, Twt w w w w w w w?"
5404,12,0,"","","w w w w w: w w w w w w w."
5405,15,0,"","","w w w w w w: w Tw wt w w, w w w w."
5406,11,3,"","","Tw wt w w w w w w w w Dwd."
5407,15,0,"","","w w Twt w w w w w w: w w Twt w w Dwd."
5633,19,0,"","","w Twt w Twt w w w w w w w, Twt w w w w w w w."
5634,14,0,"","","w w w w w w: w Dwd Twt w w w w w."
5635,17,0,"","","w w Twt w w w, w w w: w w w w w, w w w."
5636,14,0,"","","w w Twt w w w w Dwd Twt w, w w, w w."
5637,21,0,"","","w Twt w Twt w w w w w w: w w w w w w w w w w w."
5638,21,0,"","","w w w w w w w w w w: w w w w w, w w w w w w."
5639,14,0,"","","w w w w w w, w w w Twt w w w w."
5640,15,0,"","","w w w w w w w: w w w w w w w w."
5641,18,0,"","","w w w w w w w w w; w w w w w w w w w."
5642,15,0,"","","w w w w, w w w w w; w, w w w w w."
5643,18,0,"","","w w w w w w, Twt w w w w w w w Tw wt w w."
5644,15,0,"","","w w w w Dwd w w, w w w w w w w w."
5645,16,0,"","","w w Twt w, Tw wt w w w, w w w w w w w."
5646,19,0,"","","w w w w w Twt w w w: w w w w w w Dwd w w w."
5647,20,0,"","","w Twt w w w w w w w; Twt w w w w w w w w w w."
5648,21,0,"","","w w w w w w w w Tw, wt w w w w w w, Twt w Twt w w."
5649,18,3,"","","w w w w, w w w w w w w, w w w w w w w."
5650,20,0,"","","w Tw wt w w w w w w w w w; w w w w w w w w."
5651,19,0,"","","w w w w w w w Dwd, w w w w w w w w, w w w."
5652,12,0,"","","w w w w w w w w w w w w,"
5653,27,0,"","","w w w w w w w w w w w w w; w w w w w w w w w w w w w w?"
5654,15,3,"","","w w w w, w w Twt w: w w w w w w w:"
5655,16,0,"","","w w Dwd w w w w, w w w w w w w w w."
5656,16,3,"","","w w w w w w w; w w w w w w w w w:"
5657,12,0,"","","w w w w w, w w w w w w w."
5658,17,3,"","","w w w Twt w w w w w, Twt w w w w w w w."
5659,16,0,"","","w w w w w w, w w w w w w w w w w?"
5660,10,0,"","","w w w w w, w w w w w."
5661,20,0,"","","w w w w w w w w? w w w w w; w w w w w w Twt."
5889,14,0,"","","w w w w w w w w, w w w Twt w w:"
5890,15,0,"","","w w w w w w w, w w Twt w w w w w."
5891,11,0,"","","w w w w w w: w w Twt w w."
5892,10,3,"","","w w w w w: w w w w w."
5893,24,0,"","","w w w w w w w w w w? w Twt w w w w; w w w w w w w w."
5894,18,3,"","","w w w w w w Tw w wt w w w, w w w w w w:"
5895,24,0,"","","w w w w w w w, w Twt w: w w w, w w w w; w w w Twt w w w."
5896,15,0,"","","w w Twt w w w w w w w, w w w w w."
5897,17,0,"","","w w w w w w w w: w w w w w w w w w."
5898,14,3,"","","w w w w w; w w w w w w w w w:"
5899,12,0,"","","w w w Twt w; w w w w w w w."
5900,13,3,"","","w w w w w, w w w w w w w w."
5901,18,0,"","","w w w w w w: w Twt w w w w w w, w w w w."
5902,14,0,"","","w w w w w w w, w w w w w w w."
5903,13,0,"","","w w, w w w w w, w w w w, w w."
5904,11,0,"","","w, w w w w, w w w w w w."
5905,19,3,"","","w w w w w w: w Tw wt w w w w w Dwd w w w w."
5906,14,0,"","","w w w w w w; w w w w w w w w."
5907,14,3,"","","w w, w w, w w w, w w w w w w w."
5908,9,0,"","","w w w w; w w w w w:"
5909,18,0,"","","w w w w w w w w w w: w w w w Tw wt w w."
5910,16,0,"","","w w w w w w w, w w w w w w w w w."
5911,13,0,"","","w w w, w w Twt w; Twt w, w w, w w."
5912,20,0,"","","w w w w w w w w: w w w w w w Twt w w w w w."
5913,15,0,"","","w w w w w w w w, w w w w w w w."
5914,13,0,"","","w w, w w w w, w w w w w w w."
5915,15,0,"","","w w w Twt w w w; w w w w Twt w w w."
5916,15,0,"","","w w w w w w Twt w w, w w w w w w."
5917,22,3,"","","w w w? w w w? w w w? w w w? w w w w w? w w w w w?"
5918,14,0,"","","w w w w w w w; w w w w w w w."
5919,23,0,"","","w w w w w w w w w w, w w w w w w w w, Twt w w w w."
5920,13,0,"","","w w w w w w w w, w w w w w."
5921,13,0,"","","w w w w w w, w w w w w w w."
5922,26,0,"","","w, w w w w w w w w w w w w w w, w w w w w w w w w w w."
5923,31,0,"","","w w w w, Tw w w, wt w w w w; w w w w, Twt w w Twt w: w w w w? w w w w w w."
6145,13,0,"","","w w w w w w w, w w w w w w."
6146,11,0,"","","w w w w w, w w w w w w."
6147,12,3,"","","w w w w w w; w w w w w w:"
6148,14,0,"","","w w w w w w w w w w w w w w."
6149,12,0,"","","w w w Twt w; w, w w w w w w."
6150,17,0,"","","w w w w w w w w w: w w w w w Tw wt w."
6151,15,3,"","","w Twt w w w w w: w w w w w w w w."
6152,12,0,"","","w w w w w w w w w w w w."
6153,14,0,"","","w w w w Twt w: w w w Twt w w w w."
6154,12,0,"","","Twt w w w w w w w, w w Twt w."
6155,19,3,"","","w w w w w Tw w wt w w w, w Tw w wt w w w w;"
6156,40,0,"","","w w w, w, w w w w; w w w w w w w w Twt? w w w w w w, w Twt w w Twt? w w Twt w w w Twt w w w w w?"
6157,18,3,"","","w w, w w w, w Tw wt w; w w w, Tw wt w w w w:"
6158,29,0,"","","w Twt w w w w Twt w w w: w w w w Twt, w w w w w w, w w w w w w w w."
6159,17,3,"","","w w w, w w Twt, w w w w w w; w w w w w:"
6160,18,0,"","","w w w Twt w w w, w w w w: w w w w w w w."
6161,16,3,"","","w w w w w w, w w w w w w w w w w:"
6162,17,0,"","","w w Dwd w Twt, w w w w, w w w w w w w w."
6163,14,3,"","","w w w w w w Twt, w w w w w w w;"
6164,19,0,"","","w w w w w w w w w Twt; w w w w w w w w w."
6165,19,3,"","","w w, w w w Dwd w w w: Twt w w w w w w w w w:"
6166,14,0,"","","w w w w w w; w w w w w w w w?"
6167,18,3,"","","w Twt w Twt w w w. Tw wt w w w w w w w w w."
6168,18,0,"","","w w w w w w, w Twt w; w w w w w, w w w w:"
6169,17,0,"","","w w w w w Twt w w w, w w w w w w w w."
6170,11,0,"","","Tw wt w w Twt w w w w w w."
6171,18,0,"","","w w w w, w w w w w w w w w; w w w w w."
6172,15,3,"","","w w w w w w w w w; w w Twt w w w."
6173,24,0,"","","w w, w w w w w w w w w w w w: w w w w w w w w w w."
6174,18,3,"","","w w w w w w w w, w w w w w w w w w w;"
6175,24,0,"","","w, w, w w w w w w w, Twt w w w w w w, w w w w w w w w."
6176,14,0,"","","w w w, Twt w Twt w: w w w Tw, wt w w."
6177,15,0,"","","Twt w w w, w w w, w w w w w w w w:"
6178,16,0,"","","w w w w w Twt w w w; w w w w w w w."
6401,16,0,"","","w Twt w w w w, w w w w w w w w w w."
6402,21,3,"","","Tw wt w w w w w w w w: w w w w w Twt w w w w w."
6403,16,0,"","","w w w w, w w w w w, w w w w w Twt w."
6404,17,3,"","","w w w w w w w, w w w w w w w w w w."
6405,16,0,"","","w w w w Twt w w w, w w w w w w w w."
6406,19,3,"","","w w w w w w w w w w, w w w w w w w w Twt:"
6407,31,0,"","","w w Tw wt w w w w w w, w w w; w w w w w w w w w w w w w w w w w w."
6408,25,3,"","","w w w w w w, w Tw w wt w w w w w w w, w w w w w w w w."
6409,14,0,"","","w w w w w w Twt; w w w w w w w:"
6410,15,0,"","","w w w w Twt w w w w, w w w w w w."
6411,13,3,"","","w w w w Tw wt w w w w w w w."
6412,20,0,"","","Twt w w w w, w w w w w w, Tw wt w w w w w w w."
6413,28,0,"","","w w w w w w w w w w, Tw wt w w w w w w w w: w w w w w w w w."
6414,14,0,"","","w w w w w w w Tw wt w w w w w."
6415,14,0,"","","w w w w w w w, w w w w w w w."
6416,20,0,"","","w w w w? w w w w w w w w, w w w w w, w w w."
6417,17,0,"","","w w w w w w w; w w w w w w, w Twt w w."
6418,19,0,"","","w w w w w w w w w Twt w w, w w w, w w w w."
6419,20,0,"","","w w w w w w w w w Tw wt w w w, w w w w w w."
6420,25,0,"","","Twt w w w w w w w w w, Tw wt w w w, w Twt w w w w w w w w."
6421,20,3,"","","w w w w w, w w w w w; w w w w w, w w w w w:"
6422,16,0,"","","w w w w w w w w w w, w w Dwd w w w."
6423,14,0,"","","w w w w w w: w Twt w w w w w w."
6424,21,0,"","","Tw wt w w w w w w w w w, w w w w w w w w w w."
6425,15,0,"","","Twt w w w w w w, w Twt w w w w w w."
6426,17,0,"","","w w w w w w w w Tw wt w w w, w w w w."
6427,19,0,"","","Tw wt w w w w w w: w Tw wt w w w w w Tw wt w."
6428,20,0,"","","w w Twt w w w w w w Tw wt w w Tw wt w w, Twt w w."
6657,17,0,"","","w w w w, w w w w w, w w w w w w w w."
6658,17,0,"","","w w w w w, w w w w w, w w w w w w w."
6659,17,0,"","","w w w w w, w w w w w, w w w w w w w."
6660,15,3,"","","w w w w w w w w, w w w w w w w."
6661,15,0,"","","w w w w w w w, w w w w w w w w."
6662,18,3,"","","w w w w w w w w w w w w w w w, Twt w w."
6663,17,0,"","","w w w w w w w w: w Twt w w w w w w w."
6664,18,0,"","","w w w w w w w w w, w Twt w w w w w w w."
6665,20,0,"","","Twt w w w w w w w w w w, w Twt w w w w w w w."
6666,14,0,"","","w w Twt w w w Twt w w w w, w w w."
6667,14,0,"","","w w w w w w w, Twt w w w w w w."
6668,19,0,"","","w w w w w w w w w? Tw wt w w w w w w w w."
6669,17,0,"","","w w Twt w, Tw wt w w w w w; w w Twt w w w."
6670,14,0,"","","Twt w w w w w w, w Twt w w w w w."
6671,18,0,"","","w w w w w w Twt w; w w w w w w w w w w."
6672,16,0,"","","w w Twt w w w w w w w w w w w w w."
6673,22,0,"","","w w w w, Twt w w w Twt w w w, Tw wt w w w w w w w w."
6674,10,3,"","","w w w Twt w w w, w, w w,"
6675,15,0,"","","w Twt w w Twt w w w, w w, w w w w w?"
6676,18,3,"","","w w w w, Twt w w w w: w w Tw wt w w, w w w."
6677,18,0,"","","Twt w Twt w w w, w w w w; w Twt w w w w w w."
6678,19,0,"","","w w w w w Twt w w, w w w w w w w w w w w."
6679,14,0,"","","w w w w w w Tw wt w w w w w w."
6680,13,3,"","","w w w w w w w, w w w w w w;"
6681,15,0,"","","w w w w, w w w: w Tw wt w w w w w."
6682,15,0,"","","Twt w w w w w, w w w w w w w Twt w."
6683,18,0,"","","w w w w w w w: w w w w w w, w w w w w."
6684,16,0,"","","w w w w Tw w wt w w w; w w w w w w."
6913,16,0,"","","w w w w w w; w w w w w w w w w w."
6914,17,0,"","","w w w w w, w w w w w; w w, w w w w w."
6915,17,3,"","","w w Twt w, w w w w; w w w w Twt w w w w."
6916,15,0,"","","w Twt w, w w Twt w; w w Twt w w w w w?"
6917,7,3,"","","w w Twt w w w w."
6918,15,0,"","","w Twt w w w w w; w w w w w w Twt w."
6919,16,0,"","","w w w w w w; w w w w w w w w w w."
6920,17,0,"","","w w w w w w w w, w Twt w w w w w w w."
6921,17,3,"","","w w w w w w: w Twt w w w w w w w w w."
6922,34,0,"","","w w w, w w w w, w w; w w w w w w w w w w w w: Twt w Twt w w Tw wt w w w w w w."
6923,17,0,"","","w w, w w, w w w w w, w w w w w w w w."
6924,17,0,"","","w w Twt w w w, Twt w w; Twt w w w w, Twt w w."
6925,19,0,"","","w w w w w w w w w, w w w w w w w w w w."
6926,22,0,"","","w w w w w w w w w, w w w w w, w w w w w w w w."
6927,14,3,"","","w w w w w w w w w w w w w w."
6928,16,0,"","","w w w w w w, w w w w w w w, Twt w Twt."
6929,12,0,"","","w w w; w w w w w w w w w."
6930,20,0,"","","w w w w w w w w w w: w w w w w w w w w w."
6931,14,0,"","","w w w w Twt w w, w w w w w w w."
6932,14,0,"","","w w w w w w; w w w w w w w w."
6933,18,0,"","","Twt w w w w w, w w w w w; w Twt w w w w w."
6934,22,0,"","","w w w w w w w w w w w w w w, Twt w w w w w w w."
6935,16,3,"","","w w w w w w w w w w, Twt w w w w w."
6936,14,0,"","","w w Twt w w w: w w w w Twt w w w?"
6937,16,0,"","","w w w, w w w w w w, w w w w w w w."
6938,15,0,"","","w w Twt w w w, w w w Twt w w w w w."
6939,23,0,"","","w Tw w wt w w w w w w, w w w w w w, w Twt w w w w w."
7169,15,0,"","","w w w w w w w: w w w w w w w w."
7170,25,0,"","","w w w w w w w Twt w w w: w w w w w w Twt w w w Twt w w w."
7171,16,0,"","","w w w w w w w Tw wt w w w w w w w."
7172,17,0,"","","w w w w w w w w: w w w w w w w w w."
7173,14,0,"","","w w w w w: w w w w w Dwd w w Twt."
7174,21,0,"","","w Twt w w w w w w w, w Tw w wt w Tw wt w, w w Twt w."
7175,20,0,"","","w w w w Twt w w w: w w w w w w w w Twt w w w."
7176,21,0,"","","w w w w w w w w w w, w w w w w w w w w w w."
7177,16,0,"","","w w w w w w w w w w, w w w Tw wt w."
7178,28,0,"","","w w w w w w w w w w w, w w w w w w w w: w w w w w w Twt w w."
7179,18,0,"","","w w w Twt w w w w w; w w w w w w w w w."
7180,18,0,"","","w w Twt w w, Tw wt w w: w w w w w, w w w w."
7181,17,0,"","","w w w w w w w w: w w w w w Twt w w w."
7182,17,0,"","","w Twt w w w w w: w w w w w w w w w w."
7183,17,0,"","","Twt w w w, w w w w; Tw wt w w w w w w w."
7184,19,0,"","","w w w w w Twt w w w w: Twt w w w w w w Twt w."
7185,21,0,"","","w w w w w w w w w Twt w w w w w w; w w w w w."
7186,18,0,"","","w w w w w w: w Tw w wt w Tw wt w w w w w."
7187,21,0,"","","w w w w w w w w w w: w w w w w w Twt w w w w."
7188,19,0,"","","w w w w w w w: w w w w w w w w w w w w."
7189,18,0,"","","w w w w w Twt w w: w w w w w w Twt w w w."
7190,19,0,"","","w w w w w w Twt w w w, w w w w w w w w w."
7191,17,0,"","","w w w w w w w w w w w w w w w w w."
7192,21,0,"","","w w w w w w w, w w, Tw wt w w; w w Twt w w w w w."
7193,23,0,"","","w w w w w w w w w w: w w w w w w w w Dwd w w w w."
7194,18,0,"","","w w w w w w w w w w: w w w w, w w w w."
7195,20,0,"","","w w w w w w w w w: w w w w w w w w w w w."
7196,14,0,"","","w w w w, w w w: w w w w, w w w."
7425,16,0,"","","w, w w w w w Twt w, w w w w, w w w w."
7426,18,0,"","","w w w w w w, w w w: w w w w w w, w w w."
7427,16,0,"","","w w w w w w: w w w w w w w w Twt w."
7428,14,0,"","","w w w w w w w: w w w w w w w."
7429,12,0,"","","w w w w w w w w w w w w."
7430,18,0,"","","w w w w w w w Tw wt w w: w w w w w w w."
7431,16,0,"","","w w w w w w w w: Twt w w w w w w Twt."
7432,14,0,"","","w w w w w w w w: w w Twt w w w."
7433,18,0,"","","Twt w w w w w w w w, w w w w w, Tw wt w w."
7434,11,0,"","","w w w w w: w w w w w w."
7435,15,0,"","","w w w w w w: w w w Twt w w w w w."
7436,11,0,"","","w w w w w w, w w w Twt w."
7437,14,0,"","","w w w w w w w w: w Dwd w w w w."
7438,14,0,"","","w w w w w w w, w w w w w w w."
7439,17,0,"","","w w w w w w: w w w w Tw wt w w w w w."
7440,14,0,"","","w w w w w, w w: w w w w w w w."
7441,17,0,"","","w w w, w w w w w w; w, w w w w w w w."
7442,17,0,"","","w Tw wt w w, w w w: w w w w w w, w Twt w."
7443,16,0,"","","w w w w w w w w: w w w w w w w w."
7444,20,0,"","","w w w w Tw wt w w w w? Tw wt w w w w w w w w."
7445,19,0,"","","w w w w w w w w w w w w w w Twt w w w w."
7446,13,0,"","","w w w w w w, w w w w w w w."
7447,15,0,"","","w w w w w w w: w w w w w w w w."
7448,17,0,"","","w w w w w w w w w w: w w w, w w Twt w."
7449,18,0,"","","w w w w w w w: w w w w w w w Dwd w w w."
7450,13,0,"","","w w w w w; w Twt w w Twt w w Dwd."
7451,22,0,"","","w w w Twt w w w w w: w Tw w wt w w w w Twt w w w w."
7681,21,0,"","","w w w w w w w w, Twt w w: w w w w w, w w w w w,"
7682,16,0,"","","w w Twt w w w Twt w, w w w w w w w w."
7683,11,0,"","","w w w w, w w w w w w w."
7684,47,0,"","","w w w w w w, w w? w w w w w w w w? w w w w w w w w? w w w w w w w w w? w Twt w w, w w Twt w w w, w w w w?"
7685,18,0,"","","w w w w Twt w: w Twt w w w w w w w w w w."
7686,16,0,"","","w w w w w w, w w w w, w w w w w w."
7687,14,3,"","","w Twt w w w w w; w w Twt w w w w:"
7688,20,0,"","","w w w w w w w: w w w w w w; w w w w w w w:"
7689,29,0,"","","w w w w, w w Twt, w w, w Twt w Dwd? w w w w w, w w, w w w w w w w Tw wt."
7690,16,3,"","","w w w w w w w, w w w w, w w w w w."
7691,14,0,"","","Tw wt w w Twt w w w, w w w w w w."
7692,19,0,"","","Tw wt w w Tw wt w w w w w, w Twt w w w w w w."
7693,16,0,"","","Tw wt w w, w w w w w w! w w w w w w."
7694,29,0,"","","Tw wt w w, w w Tw wt w, w w w w Twt w, w w w w w w w w, w w w w Twt w."
